action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1039253165,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:72d0e382-e1a0-4aab-b502-905c5c26e2b4,PRESERVED_SPECIMEN,,,,Canada,CA,1872-08-16,1872,Animalia,Sphaerodoridae,Marian H. Pettibone,YPM,IZ,YPM IZ 001940.AN,U.S. Fish Commission,Sphaerodorum gracilis,,,
identified,1039253138,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:72dda75e-22c7-47c9-9b10-c0d9fc4ef691,PRESERVED_SPECIMEN,,40.0942,-70.3978,USA,US,1880-09-04,1880,Animalia,Eunicidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002073.AN,U.S. Fish Comm. Stmr. Fish Hawk,Eunice norvegica,,,
identified,1039253111,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:729ecd68-c354-4a15-8edf-244a2be68175,PRESERVED_SPECIMEN,,42.52085572,-70.86696706,USA,US,1882-03,1882,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001732.AN,"Emerton, J. H.",Phyllodoce maculata,,,
identified,1039253108,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:721b8d49-0157-46f0-9d68-f7c755f3896b,PRESERVED_SPECIMEN,,,,USA,US,1880-09-21,1880,Animalia,Orbiniidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002225.AN,U.S. Fish Commission,Orbinia swani,,,
identified,1039253036,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:71d21d1e-1148-4f70-a295-6e5d8afc6c47,PRESERVED_SPECIMEN,,44.6925762,-66.8209076,Canada,CA,,,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001735.AN,"Webster, H. E.",Phyllodoce maculata,,,
identified,1039252982,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:719bb158-ce85-47c5-9aa2-dbd51b8704e2,PRESERVED_SPECIMEN,,,,,,,,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001714.AN,U.S. Fish Commission,Eulalia viridis,,,
identified,1039252964,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7215359e-04d2-4c41-bf4c-f60f02563164,PRESERVED_SPECIMEN,1962,,,Bermuda,BM,,,Animalia,Eunicidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002057.AN,A. E. Verrill Bermuda Expedition 1898,Eunice longisetis,,,
identified,1039252890,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:72035e83-2cca-4496-b246-02475b245491,PRESERVED_SPECIMEN,,,,USA,US,1880-08-06,1880,Animalia,Lumbrineridae,Marian H. Pettibone,YPM,IZ,YPM IZ 002149.AN,U.S. Fish Comm. Stmr. Fish Hawk,Ninoe nigripes,,,
identified,1039252853,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:71032577-1105-496e-9ead-66ba9adbd7af,PRESERVED_SPECIMEN,,,,USA,US,1873-08-30,1873,Animalia,Lumbrineridae,Marian H. Pettibone,YPM,IZ,YPM IZ 002173.AN,U.S. Fish Commission,Ninoe nigripes,,,
identified,1039252844,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7141bd45-c93b-43ee-84e5-373a1baadaac,PRESERVED_SPECIMEN,1962,37.1278,-74.5944,USA,US,1884-10-18,1884,Animalia,Euphrosinidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001656.AN,U.S. Fish Comm. Stmr. Albatross,Euphrosine armadillo,,,
