action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1319692806,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36e269c07-b3dc-49e3-bb34-2c389aa5c49c,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Sipunculidae,"Rice, M. E.",USNM,IZ,USNM 103005,M. Rice,Siphonosoma cumanense,,,
identified,1319667138,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36d05aefa-8215-44b2-b9a5-b0a6464f31ea,PRESERVED_SPECIMEN,,,,Netherlands Antilles,ZZ,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43371,M. Rice,Phascolosoma dentigerum,,,
identified,1319650334,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36c488e5a-1642-4388-97ee-d4e985d8a2e3,PRESERVED_SPECIMEN,,,,United States,US,,1968,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43337,M. Rice,Phascolosoma dentigerum,,,
identified,1319634942,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36b9bdd97-5e27-4d83-bf1f-f80ea4e02fad,PRESERVED_SPECIMEN,,,,Jamaica,JM,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 102916,M. Rice,Aspidosiphon (Aspidosiphon) brocki,,,
identified,1319626843,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36b3dcb7b-2be5-43cd-9306-3229c440ed6a,PRESERVED_SPECIMEN,,,,Netherlands Antilles,ZZ,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 1197426,M. Rice,Aspidosiphon (Paraspidosiphon) klunzingeri,,,
identified,1319618681,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36ae07fc8-dba1-4c4f-8fd6-2e5e3467caed,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 48989,M. Rice,Phascolosoma varians,,,
identified,1319618358,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36adc4c1f-ac46-4fd7-9d56-f4d389e65fac,PRESERVED_SPECIMEN,,,,United States,US,,1967,Animalia,Themistidae,"Rice, M. E.",USNM,IZ,USNM 48983,M. Rice,Themiste alutacea,,,
identified,1319610167,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36a7cdbaf-fe6a-49ce-9d1a-4057eb32aa62,PRESERVED_SPECIMEN,,,,Barbados,BB,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 1197763,M. Rice & J. Field,Phascolosoma dentigerum,,,
identified,1319607912,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36a63b543-1424-4aa6-8376-f838b4d3c64c,PRESERVED_SPECIMEN,,,,Barbados,BB,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43370,M. Rice & J. Field,Phascolosoma dentigerum,,,
identified,1319568569,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/368a911e2-82ef-4a05-9bef-31e19ee872ad,PRESERVED_SPECIMEN,,,,United States,US,,1969,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 48920,M. Rice,Aspidosiphon (Aspidosiphon) brocki,,,
identified,1319566180,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3688d83fe-ccf8-4b4b-bdbe-4cb9815a89d5,PRESERVED_SPECIMEN,,,,United States,US,,,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102987,M. Rice,Phascolosoma perlucens,,,
identified,1319557795,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3682b3ade-cfc5-4080-bd10-c9dc186091c2,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43344,M. Rice,Phascolosoma dentigerum,,,
identified,1319536002,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3673476c7-882b-4a32-a508-9e9d7989ca33,PRESERVED_SPECIMEN,,,,United States,US,,1969,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 49009,M. Rice & Hendrix,Aspidosiphon (Paraspidosiphon) steenstrupii,,,
identified,1319519337,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3667a2fd1-61c6-46d7-b605-73e80f8c0ea9,PRESERVED_SPECIMEN,,,,Netherlands Antilles,ZZ,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 48959,M. Rice,Lithacrosiphon sp.,,,
identified,1319519162,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36677f1e8-6b30-4ec6-8e52-cb82737385c3,PRESERVED_SPECIMEN,,,,Venezuela,VE,,1967,Animalia,Themistidae,"Rice, M. E.",USNM,IZ,USNM 48984,M. Rice,Themiste alutacea,,,
identified,1319506151,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/365e65d88-438b-48dd-9260-8310f1d01fb9,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43348,M. Rice,Phascolosoma dentigerum,,,
identified,1319499187,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3659787a2-653f-4c6f-a93a-9de5641939ff,PRESERVED_SPECIMEN,,8.92,-79.53,Panama,PA,,1971,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102975,A. Amor & M. Rice,Phascolosoma antillarum,,,
