action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1209591315,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580307,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580307,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591300,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580304,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-16/1936-06-21,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580304,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591297,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580310,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580310,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591296,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580303,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-16/1936-06-21,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580303,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591287,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580319,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-16/1936-06-21,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580319,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1146689434,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30675,PRESERVED_SPECIMEN,1966,10.591812,-74.186226,Colombia,CO,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30675,"Philip J. Darlington, Jr.",Trichobrotica rhabdota Blake 1966,Holotype of Trichobrotica rhabdota,http://viaf.org/viaf/46837193,
identified,1847742396,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30492,PRESERVED_SPECIMEN,1964,18.04468,-76.577034,Jamaica,JM,1934-08-17/1934-08-19,1934,Animalia,Chrysomelidae,Blake,MCZ,Ent,30492,"Philip J. Darlington, Jr.",Sidfaya punctatissima Blake 1964,Holotype of Sidfaya punctatissima,http://viaf.org/viaf/46837193,
identified,1836947035,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30491,PRESERVED_SPECIMEN,1964,,,,,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30491,[Collector has not been verified and entered],Sidfaya polutima Blake 1964,Holotype of Sidfaya polutima,,
identified,1146689320,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:26922,PRESERVED_SPECIMEN,1945,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,26922,"Philip J. Darlington, Jr.",Pseudoepitrix tetraspilota Blake 1945,Holotype of Pseudoepitrix tetraspilota,http://viaf.org/viaf/46837193,
identified,1146689295,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:26924,PRESERVED_SPECIMEN,1945,20.128469,-74.61701,Cuba,CU,1936-07-25/1936-07-28,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,26924,"Philip J. Darlington, Jr.",Pseudoepitrix longicornis Blake 1945,Holotype of Pseudoepitrix longicornis,http://viaf.org/viaf/46837193,
